x1,x2,x3,x4,v1,v2,v3,v4,v5,m,output
0.112752,0.218272,0.29453,0.019709,5.254883,0.641506,7.62095,0.104338,5.377244,E,0.29
0.072749,0.256259,0.404161,0.007273,6.438905,0.611013,1.937677,0.831473,9.719798,B,0.216
0.528958,0.116646,0.201074,0.050887,4.175323,0.837379,3.689658,0.887066,8.950121,B,0.999
0.274198,0.06468,0.43691,0.091592,0.067378,0.33171,8.484708,0.651297,9.401719,C,0.148
0.44113,0.14334,0.171324,0.014486,8.557457,0.128004,7.120283,0.260464,5.013364,D,0.471
0.027353,0.148845,0.242945,0.024148,8.471753,0.536191,8.277078,0.610141,6.811182,C,0.934
0.523078,0.013485,0.214287,0.068475,5.446599,0.827439,8.318184,0.770781,7.285974,C,0.173
0.207508,0.139766,0.382205,0.027715,9.553873,0.699679,7.643325,0.37522,1.513569,D,0.032
0.079032,0.068496,0.354162,0.072222,6.705569,0.873106,6.155041,0.27271,0.142591,C,0.128
0.195342,0.206847,0.17904,0.039423,0.964536,0.028598,3.534192,0.204525,2.275814,B,0.475
0.273544,0.006221,0.226498,0.004826,7.84942,0.6809,2.046992,0.785068,6.83817,D,0.151
0.188453,0.146276,0.411628,0.017194,9.490688,0.152778,6.556588,0.310682,6.840007,A,0.09
0.24754,0.023005,0.0716,0.037717,2.212637,0.486667,1.133148,0.33181,1.243167,D,0.091
0.162553,0.070219,0.207036,0.029289,5.775804,0.568734,7.515443,0.252676,4.268883,A,0.111
0.013726,0.230722,0.46861,0.012428,2.385796,0.16738,5.036181,0.328047,2.287117,C,0.966
0.113105,0.190242,0.383107,0.09299,6.200544,0.767271,8.53731,0.799415,3.043145,C,0.327
0.379064,0.024363,0.434342,0.01626,6.099577,0.54901,2.795879,0.564225,8.291513,D,0.178
0.230035,0.038525,0.43082,0.029423,8.080047,0.605672,6.029566,0.499395,6.997769,D,0.036
0.024516,0.429222,0.367171,0.083322,6.265411,0.028845,4.082809,0.329764,0.125788,A,0.201
0.527586,0.150271,0.152202,0.040966,7.322077,0.066638,2.279657,0.590265,6.110262,B,0.998
0.379567,0.037908,0.185562,0.096907,3.62365,0.662088,7.338161,0.30109,5.738036,E,0.209
0.483531,0.025533,0.053207,0.048927,9.2593,0.609282,9.096211,0.696163,7.324019,B,0.393
0.201597,0.007362,0.027052,0.099551,3.967356,0.829244,7.974365,0.669232,1.010495,A,0.263
0.029084,0.189541,0.300906,0.084639,1.951928,0.377482,1.686813,0.481535,5.079992,A,0.869
0.124939,0.039928,0.208451,0.007542,2.608223,0.78018,3.756555,0.606072,6.948453,D,0.108
0.361909,0.103436,0.361996,0.051945,1.47959,0.527074,9.436225,0.70955,0.213109,E,0.06
0.071202,0.084271,0.361995,0.022612,6.410169,0.664094,5.034341,0.263823,5.925073,C,0.161
0.021092,0.196536,0.421957,0.077161,6.366202,0.791061,6.181788,0.651481,5.12891,A,0.959
0.158787,0.031566,0.106898,0.014817,3.119746,0.765587,9.578513,0.564202,0.406012,E,0.11
0.048545,0.191886,0.257996,0.059398,3.044231,0.753513,2.416435,0.532224,0.332679,E,0.671
0.354277,0.018322,0.197663,0.038762,9.103497,0.787702,5.134926,0.373964,4.530266,B,0.425
0.018669,0.164663,0.417293,0.022861,4.891843,0.105327,2.862769,0.536256,1.852551,E,0.984
0.027354,0.183804,0.292999,0.022902,4.559447,0.684706,3.697515,0.74768,0.835479,B,0.897
0.14462,0.254562,0.265967,0.034733,0.189075,0.608626,2.33998,0.120945,8.884889,A,0.401
0.012686,0.045122,0.169575,0.099236,7.389938,0.012614,2.635073,0.348902,0.831081,D,0.998
0.193541,0.185178,0.266728,0.094627,0.979916,0.023285,1.866344,0.178877,2.290511,C,0.396
0.271184,0.096143,0.460704,0.02328,4.255712,0.835767,5.904536,0.253595,8.1494509999999991,B,0.018
0.302117,0.011035,0.243026,0.062174,3.676337,0.288751,2.933725,0.451303,3.265507,C,0.289
0.367767,0.044099,0.032387,0.049862,8.343521,0.494174,3.220004,0.46161,9.884459,E,0.874
0.118219,0.183992,0.495812,0.081941,6.810158,0.788656,7.561796,0.366937,5.686141,E,0.053
0.054207,0.156205,0.310947,0.041682,9.871827,0.49926,7.809951,0.604663,7.6258609999999996,A,0.637
0.139694,0.041795,0.31188,0.006683,2.666932,0.732474,6.766167,0.443556,0.148583,D,0.069
0.163768,0.045115,0.325228,0.097588,6.846475,0.619969,4.795015,0.649418,0.075585,D,0.178
0.293789,0.050236,0.337551,0.014326,8.720911,0.481095,5.059192,0.38243,6.210999,D,0.084
0.271312,0.226162,0.363973,0.013217,7.288911,0.991649,2.565416,0.159125,9.91724,E,0.617
0.056404,0.242228,0.311209,0.004846,4.62559,0.977568,9.105852,0.891352,8.142337,B,0.441
0.198778,0.10229100000000001,0.262747,0.073447,9.301591,0.063819,9.140831,0.784898,4.727739,B,0.106
0.497498,0.044846,0.167946,0.026851,9.463589,0.810267,9.830272,0.373946,5.225845,E,0.075
0.386044,0.130201,0.156893,0.040695,6.350893,0.922509,5.088846,0.088579,5.774949,C,0.51
0.05308,0.058137,0.066082,0.078969,7.403189,0.276548,1.172737,0.64302,0.026159,A,0.739
0.075796,0.033399,0.100353,0.008781,2.699186,0.260081,5.718097,0.799443,0.770295,C,0.351
0.228594,0.213119,0.447377,0.082603,9.947331,0.195132,4.424003,0.758943,8.862219,A,0.707
0.201391,0.011829,0.302799,0.09059,4.223114,0.584973,3.114681,0.640511,9.069966,B,0.22
0.111209,0.204755,0.182254,0.091053,0.288345,0.330116,1.958559,0.42731,7.77943,A,0.238
0.027626,0.035817,0.472704,0.039152,5.758326,0.702563,8.107564,0.403142,0.071054,D,0.953
0.426293,0.129075,0.236173,0.086666000000000007,0.053094,0.943931,2.725117,0.13981,5.718358,E,0.727
0.195115,0.069831,0.398683,0.067425,3.470188,0.565923,2.870806,0.471721,8.002019,D,0.054
0.100289,0.173049,0.400431,0.028286,3.746157,0.395698,9.704743,0.624298,9.374019,C,0.268
0.281473,0.125009,0.499392,0.005799,2.743737,0.786884,9.138479,0.45981,6.194566,D,0.104
0.478777,0.069844,0.295571,0.026651,2.217579,0.560952,6.731372,0.352684,9.8788,D,0.463
0.584646,0.020148,0.128766,0.050933,8.491042,0.574706,2.4079,0.596298,4.532914,D,0.374
0.076856,0.007491,0.356886,0.006729,5.662299,0.318815,2.801838,0.924355,1.909701,D,0.5
0.305159,0.020724,0.440672,0.061098,7.602087,0.65228,3.863331,0.725593,9.990074,B,0.163
0.221174,0.197044,0.361229,0.069664,7.506737,0.740374,4.330873,0.623171,0.163057,C,0.206
0.055386,0.17106,0.401671,0.007841,3.444177,0.600304,5.513228,0.312112,7.414866,C,0.554
0.242018,0.122682,0.380016,0.052445,5.638867,0.96804,6.796467,0.358918,9.984863,D,0.01
0.034007,0.012403,0.106566,0.036733,9.435983,0.645765,3.577805,0.325536,9.733598,E,0.945
0.315951,0.080101,0.38337,0.068759,9.395107,0.600264,9.596463,0.121517,0.380508,D,0.032
0.405397,0.00928,0.233833,0.061147,1.113709,0.280572,8.019713,0.255393,4.001515,E,0.53
0.185206,0.013458,0.25521,0.049297,0.398798,0.900268,2.659301,0.807053,0.588818,D,0.455
0.243539,0.2039,0.344951,0.011912,9.073731,0.188297,1.93074,0.415556,7.097521,D,0.223
0.116374,0.046445,0.179531,0.073743,9.160035,0.338242,2.733828,0.559972,2.042528,C,0.11
0.024109,0.120593,0.483571,0.047776,6.77972,0.677737,1.988264,0.874815,9.147778,D,0.788
0.090623,0.016239,0.169263,0.029043,2.843858,0.586219,6.922769,0.824535,0.963621,A,0.401
0.02746,0.329959,0.268119,0.082998,0.30692,0.764898,7.119081,0.082945,1.168479,E,0.636
0.547732,0.095972,0.19514,0.035724,5.77889,0.607009,7.795589,0.845892,2.978452,B,0.999
0.03098,0.282889,0.451664,0.032549,9.727181,0.014948,9.88837,0.360359,7.86299,C,0.543
0.378221,0.133375,0.268617,0.028499,0.736091,0.421581,8.615655,0.240065,1.614601,D,0.527
0.142288,0.047276,0.188615,0.061742,4.615878,0.553124,7.043127,0.979126,2.780901,A,0.146
0.213453,0.245233,0.26474,0.023452,1.767515,0.995385,6.470197,0.055401,0.19093,A,0.213
0.161728,0.13068,0.103841,0.076768,6.292023,0.504709,2.339135,0.508277,0.337797,C,0.252
0.415976,0.152464,0.102785,0.057951,4.49813,0.992209,6.544082,0.577414,3.341163,B,0.592
0.373303,0.18328,0.277525,0.059439,3.001098,0.854811,5.004865,0.228309,8.937731,C,0.929
0.161777,0.130328,0.08021,0.088591,0.319392,0.558117,2.833863,0.534714,0.228905,C,0.417
0.3714,0.069106,0.213933,0.072308,6.121646,0.018977,3.222234,0.145131,8.439471,E,0.148
0.267112,0.034024,0.072953,0.00847,3.772007,0.661454,2.162754,0.62437,2.504139,D,0.233
0.101403,0.200298,0.278069,0.067411,3.187238,0.889162,5.66287,0.821568,4.500311,E,0.353
0.164202,0.341324,0.285993,0.099275,6.931337,0.942634,5.396969,0.335765,5.895657,B,0.403
0.022809,0.394761,0.428493,0.076765,1.910027,0.648449,4.790484,0.380347,7.82156,E,0.584
0.089733,0.071223,0.090576,0.046481,8.789929,0.163574,9.62402,0.381682,8.710668,C,0.462
0.075227,0.084797,0.409364,0.05279,0.414019,0.814651,8.067654,0.727495,7.571868,E,0.166
0.052534,0.389165,0.425059,0.096825,3.798839,0.944716,7.869223,0.656786,0.423332,C,0.258
0.39791,0.030186,0.050402,0.093399,3.699639,0.417955,4.664717,0.440188,0.759898,C,0.204
0.092939,0.133613,0.234728,0.026165,3.324262,0.610726,9.054154,0.075219,1.407399,D,0.474
0.187697,0.018383,0.058343,0.033185,6.450059,0.002281,7.786322,0.869795,1.729579,C,0.154
0.440649,0.071519,0.161471,0.064551,2.585083,0.01665,2.3823,0.802101,9.100134,C,0.266
0.191767,0.063727,0.313859,0.05028,9.884598,0.267173,4.162312,0.611564,2.090896,D,0.087
0.181401,0.066048,0.273072,0.056987,1.118369,0.489587,5.337854,0.39913,3.408026,C,0.137
0.1072,0.18415,0.351145,0.024558,6.15218,0.40968,1.955697,0.061402,2.698987,D,0.312
0.028202,0.414752,0.428093,0.028684,3.225498,0.224934,8.254166,0.12205,9.266697,B,0.931
0.304299,0.103836,0.295931,0.079217,0.723131,0.50841,2.068946,0.785988,0.162208,A,0.09
0.357672,0.125834,0.075118,0.08321,2.536032,0.688365,9.048894,0.092239,5.293212,B,0.774
0.195663,0.154986,0.110197,0.063468,5.613435,0.462381,3.299538,0.479502,0.086751,A,0.518
0.526465,0.045909,0.154107,0.073336,9.421712,0.085936,9.28948,0.762242,1.833411,B,0.103
0.575726,0.005027,0.27213,0.05352,5.015666,0.244927,1.492628,0.809545,8.573558,D,0.999
0.142775,0.142565,0.136954,0.006992,5.94252,0.054275,9.715253,0.800848,4.860966,E,0.539
0.470685,0.038399,0.094873,0.092495,9.6474240000000009,0.044182,7.269277,0.392331,9.548711,E,0.276
0.382205,0.071482,0.011266,0.071633,1.754137,0.904576,5.113842,0.380566,0.783896,A,0.91
0.393753,0.043675,0.126115,0.026142,9.633696,0.346058,9.780306,0.686452,9.935714,A,0.218
0.443714,0.053852,0.330002,0.088836,6.416247,0.27036,7.753768,0.847699,3.922603,E,0.48
0.249226,0.126668,0.210519,0.078622,7.975804,0.407631,7.872263,0.367506,1.629481,D,0.125
0.179893,0.221337,0.385487,0.011473,7.04298,0.495895,7.367239,0.494034,1.360029,E,0.357
0.417996,0.043687,0.232438,0.092882,9.494437,0.088305,7.543412,0.397565,0.263894,B,0.297
0.47902,0.020543,0.264446,0.027288,1.569044,0.751683,2.359756,0.660313,9.915096,B,0.263
0.190367,0.195493,0.446206,0.098511,8.137565,0.281262,2.755422,0.667649,0.126701,E,0.193
0.067042,0.200592,0.306983,0.07743,8.755541,0.254767,5.134967,0.452486,9.609531,D,0.452
0.401064,0.021335,0.18501,0.020986,8.501528,0.540442,7.297366,0.704674,9.956399,B,0.268
0.037084,0.144811,0.403817,0.068705,6.165179,0.655034,7.025674,0.372459,8.549731,C,0.422
0.273793,0.159282,0.390459,0.058801,8.790052,0.407106,2.993669,0.092742,8.887619,C,0.233
0.526238,0.033138,0.294188,0.093,6.851125,0.015462,1.153041,0.198565,9.122943,E,0.994
0.305874,0.013329,0.239515,0.051058,3.117612,0.490338,7.488189,0.933513,5.172628,C,0.511
0.152334,0.05659,0.034136,0.093685,0.316997,0.961641,8.710184,0.830538,3.473514,C,0.433
0.180607,0.295977,0.252844,0.046334,6.315835,0.428965,2.20703,0.060007,9.69319,E,0.184
0.098196,0.002917,0.154552,0.076612,7.168763,0.600114,4.158512,0.850523,3.587909,E,0.467
0.199032,0.201405,0.432135,0.041019,3.825668,0.875849,4.541039,0.703326,9.209243,E,0.246
0.131515,0.178357,0.481305,0.032749,6.474839,0.007223,3.191703,0.429445,0.361013,A,0.083
0.372716,0.136472,0.364265,0.027593,5.829065,0.754477,3.767358,0.304504,9.669567,C,0.904
0.014151,0.138423,0.294248,0.021949,7.348927,0.136587,7.933201,0.230535,2.024703,B,0.995
0.176129,0.021071,0.277497,0.036743,4.539385,0.251645,6.8128590000000004,0.748489,6.417568,D,0.34
0.26594,0.064973,0.357193,0.079348,8.266356,0.026699,6.325905,0.084155,8.714313,D,0.115
0.212129,0.115234,0.181607,0.056635,8.70262,0.210616,1.174662,0.720225,6.267868,D,0.346
0.159229,0.094455,0.219665,0.002333,4.232095,0.641298,6.370093,0.294043,2.836518,B,0.32
0.412476,0.119501,0.220164,0.036064,3.425206,0.898779,3.666718,0.777733,8.044719,E,0.505
0.304723,0.175476,0.373191,0.036259,5.107978,0.582699,8.505471,0.873141,4.5946109999999996,D,0.711
0.049484,0.17661,0.269526,0.089632,6.93466,0.488587,1.993343,0.303163,7.411732,E,0.662
0.188557,0.198805,0.133751,0.094357,1.285306,0.087308,2.389961,0.634114,0.53141,A,0.655
0.076187,0.04812,0.291249,0.055345,3.284111,0.128603,1.103019,0.624261,9.552542,C,0.329
0.263511,0.262363,0.207536,0.090756,5.028169,0.56913,1.901628,0.13292,5.388608,C,0.186
0.234338,0.112097,0.234956,0.050948,7.011692,0.552692,6.497163,0.41041299999999997,5.280591,C,0.13
0.395782,0.090515,0.040327,0.077936,6.049742,0.605909,6.59914,0.194209,4.750353,B,0.816
0.014818,0.32492,0.296043,0.061106,6.407003,0.369379,5.800871,0.394523,9.371242,C,0.912
0.393078,0.007207,0.346425,0.044462,4.545115,0.220668,5.310566,0.898406,8.680623,A,0.349
0.201644,0.140556,0.491822,0.034844,3.0038,0.745683,1.76008,0.531263,7.178006,B,0.023
0.118679,0.174151,0.362614,0.009535,8.95679,0.384669,2.27728,0.491325,7.904888,D,0.234
0.186781,0.014873,0.290342,0.07152,1.755578,0.511357,6.426441,0.727669,8.296687,C,0.433
0.374442,0.072094,0.242409,0.08272,3.983696,0.565271,1.327416,0.819559,9.862263,E,0.139
0.423493,0.028663,0.442361,0.057844,2.387694,0.953503,6.34354,0.234605,9.069887,D,0.929
0.1203,0.237755,0.367876,0.079514,8.483422,0.016531,9.643072,0.354913,5.460878,D,0.268
0.309622,0.158066,0.322807,0.086053,4.21378,0.203,3.894777,0.074449,5.781549,C,0.358
0.103762,0.130919,0.451793,0.088878,5.798063,0.507964,7.054162,0.756104,1.569852,B,0.114
0.159815,0.048526,0.175582,0.085264,4.116409,0.017558,6.185917,0.272127,4.33078,E,0.093
0.091308,0.327721,0.413679,0.022317,6.219585,0.230941,1.706623,0.284831,8.46668,B,0.086
0.086698,0.021486,0.412626,0.082537,1.313871,0.283034,1.974786,0.91686,0.243804,D,0.447
0.026456,0.007543,0.154781,0.081632,0.710465,0.417089,1.739082,0.250736,9.257029,A,0.955
0.021273,0.047089,0.111392,0.020935,9.387711,0.934314,5.381767,0.300101,4.079678,C,0.986
0.299149,0.158752,0.153697,0.040122,2.83696,0.315462,1.818218,0.341203,3.66686,D,0.48
0.371626,0.27176,0.213814,0.071862,3.634522,0.304047,5.425068,0.245254,8.230585,C,0.97
0.157251,0.201595,0.469105,0.054255,4.051433,0.361472,2.136026,0.446046,6.920786,E,0.291
0.185479,0.31553,0.364924,0.067293,2.482612,0.1077,8.170799,0.511988,8.615316,E,0.25
0.108718,0.231191,0.409429,0.070179,6.373682,0.080445,5.666948,0.700155,0.281337,C,0.277
0.402382,0.096614,0.121416,0.093136,0.47205,0.272747,4.582968,0.710064,2.302773,A,0.662
